row ID,Activity,a_acc,a_don,density,FCharge,logP(o/w),logS,PC+,PC-,TPSA,Weight
4795,0,0.075,0.12,0.130519,0,0.427473,0.77798,0,0,0.08139,0.095524
4796,0,0.075,0.12,0.12001,0,0.414494,0.796576,0,0,0.08139,0.085612
4797,0,0.075,0.12,0.195071,0,0.367842,0.844658,0,0,0.131263,0.048253
4798,0,0.15,0.24,0.204254,0,0.360895,0.81103,0,0,0.162781,0.12002
4800,0,0.125,0.16,0.127323,0,0.476925,0.724302,0,0,0.144901,0.185741
4801,0,0.125,0.16,0.127323,0,0.476925,0.724302,0,0,0.144901,0.185741
4803,0,0.125,0.16,0.153933,0,0.479823,0.692649,0,0,0.144901,0.196825
4805,0,0.025,0.04,0.157196,0,0.430273,0.865857,0,0,0.055387,0.002402
4806,0,0.025,0.04,0.046127,0,0.5498,0.749215,0,0,0.033446,0.080849
4807,0,0.075,0.08,0.136335,0,0.427406,0.809318,0,0,0.109643,0.074754
4808,1,0.1,0.16,0.165047,0,0.41898,0.751781,0,0,0.142909,0.075983
4809,0,0.025,0.04,0.067749,0,0.552136,0.703661,0,0,0.053498,0.125449
4814,0,0.025,0.04,0.080472,0,0.477398,0.782343,0,0,0.063716,0.097697
4815,1,0.125,0.12,0.142617,0,0.506371,0.67872,0,0,0.12823,0.226067
4816,0,0.025,0.04,0.066374,0,0.501641,0.792007,0,0,0.050014,0.088679
4820,0,0.15,0.28,0.212105,0,0.442276,0.823616,0,0,0.17728,0.115741
4821,0,0.05,0.08,0.052403,0,0.49561,0.817403,0,0,0.048909,0.069403
4822,0,0.175,0.32,0.208476,0,0.457531,0.740712,0,0,0.199221,0.167612
4824,0,0.15,0.28,0.239656,0,0.427288,0.804881,0,0,0.173218,0.127821
4826,1,0.025,0.08,0.189346,0,0.519438,0.762276,0,0,0.059449,0.082501
4827,0,0.075,0.16,0.191314,0,0.487243,0.769125,0,0,0.103332,0.108792
4828,0,0,0.04,0.166304,0,0.529756,0.746955,0,0,0.033446,0.072864
4829,0,0.275,0.36,0.170995,0,0.259993,0.871544,0,0,0.284467,0.203784
4830,0,0.05,0.08,0.110216,0,0.469948,0.772595,0,0,0.12035,0.101316
4831,0,0.05,0.08,0.135383,0,0.432195,0.829943,0,0,0.086737,0.042196
4832,0,0.025,0.04,0.054122,0,0.493954,0.799355,0,0,0.033446,0.055502
4833,0,0.1,0.08,0.08814,0,0.504302,0.675381,0,0,0.129412,0.21467
4834,0,0.075,0.16,0.132411,0,0.473851,0.825736,0,0,0.107394,0.067514
4835,0,0,0.04,0.208988,0,0.518219,0.730946,0,0,0.092342,0.099431
4836,0,0,0.04,0.042346,0,0.510126,0.768998,0,0,0.033446,0.048267
4837,0,0,0.04,0.104473,0,0.518817,0.771245,0,0,0.033446,0.060566
4839,1,0,0.08,0.130863,0,0.49014,0.789852,0,0,0.066891,0.061161
4840,0,0,0.04,0.114314,0,0.499394,0.768877,0,0,0.092342,0.066922
4843,0,0.325,0.4,0.128736,0,0.652269,0.42127,0,0,0.361436,0.419675
4847,0,0,0.08,0.139915,0,0.470717,0.787484,0,0,0.125787,0.067517
4850,1,0.025,0.08,0.076992,0,0.49221,0.817648,0,0,0.059449,0.049454
4851,0,0.075,0.16,0.132411,0,0.473851,0.825736,0,0,0.107394,0.067514
4852,0,0.05,0.08,0.092848,0,0.530554,0.734953,0,0,0.093254,0.113352
4853,0,0.15,0.32,0.164414,0,0.48544,0.721569,0,0,0.206663,0.198387
4854,0,0.075,0.16,0.155388,0,0.468707,0.800207,0,0,0.103332,0.088044
4858,1,0.05,0.08,0.075995,0,0.530909,0.740813,0,0,0.098666,0.103125
4861,0,0.025,0.08,0.094201,0,0.460222,0.798447,0,0,0.088833,0.057284
4862,0,0.05,0.04,0.066419,0,0.535018,0.709305,0,0,0.063716,0.177332
4865,0,0,0.08,0.058933,0,0.529549,0.718227,0,0,0.066891,0.08625
4867,0,0,0.04,0.046127,0,0.549416,0.706412,0,0,0.033446,0.077206
4873,0,0,0.04,0.097613,0,0.495994,0.796633,0,0,0.033446,0.042205
4874,1,0,0.08,0.071328,0,0.471604,0.820934,0,0,0.066891,0.040413
4875,0,0,0.04,0.125896,0,0.489549,0.775669,0,0,0.092342,0.058472
4876,0,0.025,0.12,0.080881,0,0.499778,0.737546,0,0,0.104296,0.112167
4881,1,0,0.12,0.083821,0,0.50037,0.757288,0,0,0.112201,0.104932
4882,1,0,0.04,0.097336,0,0.556571,0.702576,0,0,0.04531,0.107591
4883,0,0,0.08,0.073091,0,0.519202,0.745473,0,0,0.078755,0.095888
4884,0,0.05,0.08,0.113843,0,0.496792,0.737776,0,0,0.110774,0.12484
4886,0,0.1,0.04,0.130646,0,0.485381,0.742159,0,0,0.136893,0.161607
4887,0,0.075,0.08,0.119544,0,0.506578,0.716287,0,0,0.114733,0.141712
4888,0,0.1,0.08,0.120548,0,0.47391,0.759101,0,0,0.125929,0.142928
4889,0,0.1,0.08,0.163048,0,0.525676,0.734902,0,0,0.125929,0.146778
4890,0,0.05,0.08,0.111026,0,0.513614,0.738774,0,0,0.092792,0.12484
4891,0,0.075,0.08,0.122472,0,0.489165,0.778855,0,0,0.10936,0.125435
4892,0,0.075,0.08,0.111548,0,0.514679,0.719084,0,0,0.115697,0.164633
4894,0,0.1,0.08,0.118523,0,0.507155,0.755263,0,0,0.125929,0.156184
4896,0,0.1,0.08,0.127042,0,0.461877,0.746479,0,0,0.125929,0.134479
4897,0,0.075,0.08,0.157577,0,0.483489,0.761151,0,0,0.10936,0.129066
4898,0,0.1,0.08,0.162031,0,0.496171,0.741716,0,0,0.125929,0.13811
4899,0,0.1,0.08,0.137809,0,0.531678,0.716094,0,0,0.125929,0.163458
4900,0,0.075,0.08,0.141985,0,0.482513,0.769633,0,0,0.12625,0.127837
4901,0,0.075,0.08,0.133999,0,0.486829,0.76284,0,0,0.12625,0.136286
4902,0,0.05,0.08,0.105404,0,0.517576,0.741143,0,0,0.092792,0.133289
4906,0,0,0.08,0.051821,0,0.55184,0.717764,0,0,0.066891,0.111598
4907,0,0.05,0.08,0.051821,0,0.551486,0.746571,0,0,0.066891,0.118884
4908,1,0,0.08,0.126258,0,0.566622,0.656062,0,0,0.066891,0.127747
4909,1,0,0.08,0.126258,0,0.566622,0.656062,0,0,0.066891,0.127747
4910,0,0,0.08,0.119598,0,0.569224,0.669185,0,0,0.066891,0.136196
4911,1,0,0.16,0.081561,0,0.491885,0.741857,0,0,0.133782,0.104339
4913,0,0.025,0.04,0.065122,0,0.475802,0.842408,0,0,0.050014,0.040413
4914,1,0.05,0.04,0.08668,0,0.523843,0.70329,0,0,0.077328,0.109736
4915,0,0.1,0.2,0.154336,0,0.489106,0.742831,0,0,0.129335,0.119385
4916,0,0.1,0.2,0.154336,0,0.489106,0.742831,0,0,0.129335,0.119385
4919,0,0.075,0.16,0.137539,0,0.497177,0.72751,0,0,0.103332,0.109748
4921,0,0.05,0.04,0.085759,0,0.512905,0.699449,0,0,0.075439,0.125422
4925,0,0.15,0.2,0.16659,0,0.574775,0.617987,0,0,0.16111,0.223056
4926,1,0.075,0.16,0.137539,0,0.494871,0.72751,0,0,0.103332,0.109748
4927,0,0,0.04,0.056728,0,0.58507,0.593868,0,0,0.033446,0.106146
4928,0,0.025,0.04,0.073479,0,0.526593,0.751409,0,0,0.067251,0.091674
4933,0,0,0.04,0.125896,0,0.490643,0.775669,0,0,0.092342,0.058472
4934,0,0.025,0.08,0.084964,0,0.483459,0.824441,0,0,0.059449,0.041005
4936,0,0.075,0.16,0.170242,0,0.459956,0.807,0,0,0.103332,0.079594
4937,0,0,0.08,0.065195,0,0.480296,0.814142,0,0,0.066891,0.048862
4939,0,0.1,0.12,0.130359,0,0.503769,0.787481,0,0,0.118589,0.081986
4943,0,0,0.04,0.048614,0,0.491471,0.809119,0,0,0.033446,0.031368
4944,0,0,0.04,0.048614,0,0.491471,0.809119,0,0,0.033446,0.031368
4945,0,0.025,0.04,0.048614,0,0.494989,0.82405,0,0,0.033446,0.035011
4946,0,0.025,0.04,0.048614,0,0.494989,0.82405,0,0,0.033446,0.035011
4947,0,0,0.04,0.048614,0,0.491471,0.809119,0,0,0.033446,0.031368
4948,0,0,0.04,0.046127,0,0.549357,0.706412,0,0,0.033446,0.077206
4949,0,0,0.04,0.11541,0,0.508914,0.778037,0,0,0.033446,0.052116
4950,1,0,0.08,0.071328,0,0.471545,0.820934,0,0,0.066891,0.040413
4951,1,0,0.08,0.071328,0,0.471545,0.820934,0,0,0.066891,0.040413
4953,1,0,0.08,0.055567,0,0.532269,0.740532,0,0,0.048909,0.08625
4957,0,0.075,0.16,0.170242,0,0.458803,0.807,0,0,0.103332,0.079594
4958,0,0.025,0.04,0.072096,0,0.467021,0.8492,0,0,0.050014,0.031963
4959,0,0.025,0.04,0.072096,0,0.455018,0.862376,0,0,0.050014,0.031963
4960,0,0.1,0.08,0.127654,0,0.440237,0.818632,0,0,0.113306,0.102501
4962,0,0.125,0.08,0.14969,0,0.413954,0.834725,0,0,0.12517,0.103689
4964,1,0.125,0.12,0.140403,0,0.512875,0.682942,0,0,0.12823,0.218832
4967,0,0.05,0.04,0.125039,0,0.524109,0.730519,0,0,0.075439,0.108782
4968,0,0.05,0.12,0.205464,0,0.507613,0.798875,0,0,0.121507,0.045234
4969,0,0.05,0.08,0.182124,0,0.439054,0.813467,0,0,0.086737,0.053032
4970,0,0.05,0.08,0.105782,0,0.494427,0.734587,0,0,0.092907,0.081391
4973,0,0.05,0.08,0.183234,0,0.51935,0.693398,0,0,0.086737,0.135557
4974,0,0.075,0.12,0.173209,0,0.453215,0.823716,0,0,0.097959,0.070553
4976,1,0.1,0.16,0.106799,0,0.471249,0.69714,0,0,0.160673,0.127829
4978,0,0.075,0.08,0.203958,0,0.420192,0.753003,0,0,0.116597,0.062946
4979,0,0.075,0.12,0.163357,0,0.382823,0.7959,0,0,0.150042,0.051242
4980,0,0.075,0.12,0.130924,0,0.456438,0.793547,0,0,0.130016,0.075376
4981,0,0.05,0.12,0.089063,0,0.479172,0.765882,0,0,0.07031,0.055477
4982,0,0.05,0.04,0.08311,0,0.501493,0.745456,0,0,0.07292,0.094676
4984,0,0.05,0.04,0.201763,0,0.552454,0.704304,0,0,0.061878,0.116344
4985,0,0.025,0.04,0.114624,0,0.510007,0.754648,0,0,0.050014,0.065748
4990,0,0.075,0.2,0.175357,0,0.419571,0.829317,0,0,0.120324,0.034963
4991,0,0.075,0.08,0.165157,0,0.528619,0.685485,0,0,0.116597,0.129532
4994,0,0.075,0.04,0.107615,0,0.455225,0.797682,0,0,0.089488,0.072352
4995,1,0.025,0.04,0.115748,0,0.46037,0.839978,0,0,0.066904,0.034366
4997,1,0.025,0.04,0.158341,0,0.52745,0.723565,0,0,0.050014,0.086496
4998,0,0.025,0.04,0.097726,0,0.529756,0.714526,0,0,0.050014,0.082647
5000,1,0.025,0.04,0.097726,0,0.518108,0.730109,0,0,0.050014,0.081432
5002,0,0.075,0.12,0.177182,0,0.350932,0.886499,0,0,0.08139,0.020488
5003,0,0.1,0.16,0.12099,0,0.455225,0.850704,0,0,0.111455,0.077178
5004,0,0.1,0.16,0.12099,0,0.455225,0.850704,0,0,0.111455,0.077178
5005,0,0.075,0.12,0.121698,0,0.493186,0.788288,0,0,0.08139,0.103973
5006,0,0.075,0.12,0.096931,0,0.463296,0.835383,0,0,0.085452,0.067541
5007,0,0.075,0.12,0.096931,0,0.463296,0.835383,0,0,0.085452,0.067541
5008,0,0.05,0.08,0.073156,0,0.42306,0.885537,0,0,0.066891,0.019922
5009,0,0.05,0.08,0.053448,0,0.497502,0.803534,0,0,0.066891,0.077852
5010,0,0.025,0.04,0.042835,0,0.600976,0.599117,0,0,0.033446,0.147229
5011,0,0.075,0.12,0.089641,0,0.484494,0.804767,0,0,0.08139,0.078419
5013,0,0.3,0.32,0.13224,0,0.335314,0.891723,0,0,0.274711,0.244845
5016,0,0.075,0.08,0.144391,0,0.442868,0.801896,0,0,0.110774,0.087451
5018,0,0.05,0.08,0.060415,0,0.468441,0.825672,0,0,0.066891,0.057311
5019,0,0.05,0.08,0.060415,0,0.468234,0.839193,0,0,0.066891,0.060954
5020,0,0.025,0.04,0.045064,0,0.489342,0.811488,0,0,0.033446,0.039817
5021,0,0.05,0.08,0.082895,0,0.540192,0.700742,0,0,0.059449,0.123057
5022,0,0.05,0.04,0.054679,0,0.462232,0.853412,0,0,0.03761,0.052505
5023,0,0.05,0.04,0.065122,0,0.45289,0.864745,0,0,0.050014,0.040413
5024,0,0.05,0.04,0.065122,0,0.45289,0.864745,0,0,0.050014,0.040413
5026,0,0.425,0.52,0.165435,0,0.212299,0.936762,0,0,0.426669,0.328015
5027,0,0.05,0.08,0.043838,0,0.494634,0.813065,0,0,0.066891,0.070618
5028,0,0.2,0.32,0.29037,0,0.340665,0.938299,0,0,0.207345,0.116866
5029,0,0.05,0.08,0.075462,0,0.425248,0.898343,0,0,0.078755,0.124967
5030,0,0.1,0.04,0.088302,0,0.479261,0.819679,0,0,0.069038,0.108616
5034,0,0.075,0.04,0.167206,0,0.515004,0.758465,0,0,0.057174,0.131963
5035,1,0.075,0.12,0.096931,0,0.474767,0.839529,0,0,0.085452,0.067541
5037,0,0.05,0.08,0.070808,0,0.482838,0.824207,0,0,0.059449,0.057904
5038,0,0.05,0.08,0.070808,0,0.482838,0.824207,0,0,0.059449,0.057904
5040,0,0.05,0.08,0.05263,0,0.459187,0.865224,0,0,0.066891,0.04527
5042,0,0.2,0.32,0.264656,0,0.353732,0.929758,0,0,0.207345,0.125316
5043,0,0.1,0.08,0.128825,0,0.512313,0.725124,0,0,0.114733,0.175766
5045,0,0.175,0.24,0.096884,0,0.50986,0.75874,0,0,0.170904,0.219523
5047,0,0.075,0.12,0.096791,0,0.463651,0.865874,0,0,0.08139,0.054285
5048,0,0.025,0.04,0.02748,0,0.540636,0.733077,0,0,0.033446,0.061573
5050,0,0.05,0.08,0.05263,0,0.46167,0.865224,0,0,0.066891,0.04527
5051,0,0.075,0.12,0.047805,0,0.50238,0.840926,0,0,0.082354,0.10501
5052,0,0.225,0.24,0.106812,0,0.429948,0.81758,0,0,0.264583,0.313007
5053,0,0.05,0.04,0.044731,0,0.445913,0.882104,0,0,0.03761,0.036821
5054,0,0.1,0.12,0.092964,0,0.404878,0.899251,0,0,0.089617,0.072993
5055,0,0.1,0.08,0.065029,0,0.417857,0.88465,0,0,0.07522,0.095941
5056,0,0.075,0.04,0.075931,0,0.433082,0.869766,0,0,0.049474,0.062142
5058,1,0.075,0.08,0.049798,0,0.447421,0.883429,0,0,0.053073,0.071213
5059,0,0.125,0.2,0.186236,0,0.415196,0.869264,0,0,0.122857,0.104311
5061,0,0.05,0.08,0.087828,0,0.409401,0.899387,0,0,0.066891,0.011473
5062,0,0.05,0.08,0.087828,0,0.409401,0.899387,0,0,0.066891,0.011473
5063,0,0.025,0.04,0.044044,0,0.50173,0.77953,0,0,0.03761,0.082659
5064,0,0.05,0.04,0.041789,0,0.453008,0.862944,0,0,0.03761,0.04527
5066,0,0.075,0.08,0.073113,0,0.41088,0.89421,0,0,0.053073,0.0531
5067,0,0.075,0.04,0.082761,0,0.420015,0.878307,0,0,0.049474,0.053693
5068,0,0.075,0.08,0.132002,0,0.443429,0.819885,0,0,0.087419,0.095526
5069,0,0.025,0.08,0.055567,0,0.509889,0.739495,0,0,0.048909,0.087465
5070,0,0.125,0.08,0.100547,0,0.437458,0.871096,0,0,0.084501,0.109211
5072,0,0.1,0.16,0.078935,0,0.386282,0.919118,0,0,0.097817,0.063359
5073,0,0.125,0.2,0.077584,0,0.374723,0.928983,0,0,0.113281,0.089301
5074,0,0.125,0.2,0.077584,0,0.374723,0.928983,0,0,0.113281,0.089301
5075,0,0.075,0.12,0.097382,0,0.404405,0.904761,0,0,0.074912,0.038009
5076,0,0.05,0.08,0.116747,0,0.415965,0.894896,0,0,0.059449,0.012066
5077,0,0.05,0.08,0.116747,0,0.415965,0.894896,0,0,0.059449,0.012066
5078,0,0.075,0.04,0.119247,0,0.550503,0.724986,0,0,0.073061,0.167024
5079,0,0.075,0.08,0.094164,0,0.406977,0.893349,0,0,0.078755,0.038009
5080,0,0.075,0.08,0.110664,0,0.41354,0.888858,0,0,0.071313,0.038601
5082,0,0.125,0.16,0.262281,0,0.406948,0.874677,0,0,0.115196,0.060292
5083,0,0.025,0.04,0.141596,0,0.449815,0.844482,0,0,0.083318,0.021744
5084,0,0.1,0.16,0.246007,0,0.402749,0.885453,0,0,0.103332,0.050655
5085,1,0.1,0.16,0.246007,0,0.402749,0.885453,0,0,0.103332,0.050655
5087,0,0.05,0.16,0.173556,0,0.417384,0.856053,0,0,0.113011,0.019898
5089,0,0.05,0.08,0.090384,0,0.467849,0.787482,0,0,0.07085,0.057284
5090,0,0.075,0.08,0.109805,0,0.431397,0.840738,0,0,0.087419,0.05788
5091,0,0.075,0.08,0.109805,0,0.431426,0.840738,0,0,0.087419,0.05788
5092,0,0.075,0.08,0.13834,0,0.402454,0.851341,0,0,0.101429,0.034961
5093,0,0.075,0.12,0.066615,0,0.554649,0.66076,0,0,0.096853,0.151414
5095,0,0.075,0.08,0.096983,0,0.479645,0.728578,0,0,0.092792,0.140473
5096,0,0.05,0.12,0.204838,0,0.397664,0.864551,0,0,0.104296,0.020491
5100,0,0.05,0.08,0.057201,0,0.492506,0.798487,0,0,0.048909,0.057311
5101,0,0.1,0.08,0.08858,0,0.499453,0.789245,0,0,0.072637,0.100718
5102,0,0.075,0.08,0.071425,0,0.48612,0.795235,0,0,0.060773,0.075397
5103,0,0.075,0.16,0.116764,0,0.465336,0.811264,0,0,0.096853,0.066922
5107,0,0.1,0.16,0.115935,0,0.469002,0.770353,0,0,0.130955,0.089845
5110,1,0.05,0.08,0.147295,0,0.499601,0.697509,0,0,0.124373,0.117581
5112,1,0.05,0.08,0.061532,0,0.478847,0.812338,0,0,0.048909,0.048862
5114,0,0.05,0.08,0.057201,0,0.481449,0.809736,0,0,0.048909,0.057311
5115,0,0.075,0.12,0.139283,0,0.405469,0.895746,0,0,0.074912,0.02111
5117,0,0.075,0.04,0.158154,0,0.460606,0.762738,0,0,0.110787,0.103109
5118,0,0.2,0.04,0.171308,0,0.498921,0.74254,0,0,0.148513,0.179689
5119,0,0.025,0,0.045002,0,0.566859,0.717551,0,0,0.011864,0.094697
5121,1,0.1,0,0.118335,0,0.432867,0.836506,0,0,0.05594,0.080199
5122,0,0.125,0,0.085028,0,0.428204,0.851188,0,0,0.043921,0.122448
5124,0,0.075,0.04,0.074356,0,0.584922,0.609736,0,0,0.075696,0.197844
5125,1,0.025,0,0.053649,0,0.600532,0.663489,0,0,0.033805,0.134488
5128,0,0.025,0,0.053649,0,0.597162,0.673757,0,0,0.033805,0.135703
5130,0,0.05,0,0.075365,0,0.527095,0.769635,0,0,0.067611,0.120017
5132,0,0.025,0,0.295621,0,0.663691,0.631014,0,0,0.033805,0.235595
5133,0,0.05,0,0.06222,0,0.596186,0.673858,0,0,0.067611,0.162263
5134,0,0.05,0,0.072093,0,0.543917,0.761094,0,0,0.067611,0.128466
5135,0,0.05,0,0.079093,0,0.517783,0.778176,0,0,0.067611,0.111567
5136,0,0.05,0,0.088362,0,0.484309,0.795257,0,0,0.067611,0.094669
5137,0,0.05,0,0.071987,0,0.51674,0.756171,0,0,0.04567,0.099502
5142,0,0.15,0.08,0.140567,0,0.443325,0.798211,0,0,0.139284,0.16938
5143,0,0.05,0,0.210623,0,0.590155,0.603226,0,0,0.043883,0.196952
5146,1,0.075,0.08,0.099202,0,0.491234,0.781972,0,0,0.069886,0.074154
5147,0,0.05,0,0.082417,0,0.548285,0.689034,0,0,0.067611,0.138078
5148,0,0.025,0,0.076953,0,0.579039,0.70597,0,0,0.021941,0.109425
5149,0,0.075,0.08,0.109735,0,0.475004,0.833474,0,0,0.069886,0.053664
5150,0,0.1,0,0.107146,0,0.51459,0.717036,0,0,0.07328,0.152215
5151,0,0.075,0,0.083268,0,0.50918,0.735539,0,0,0.065824,0.113971
5152,0,0.025,0,0.044852,0,0.542498,0.758464,0,0,0.021941,0.072993
5153,0,0.05,0,0.055022,0,0.518315,0.798336,0,0,0.043883,0.086273
5154,0,0.025,0,0.076953,0,0.565203,0.729778,0,0,0.021941,0.110639
5157,1,0.025,0.04,0.16605,0,0.542107,0.693183,0,0,0.096301,0.14165
5158,0,0.05,0.04,0.093157,0,0.528751,0.708691,0,0,0.057456,0.149595
5160,0,0.025,0,0.058135,0,0.540902,0.761151,0,0,0.033805,0.091079
5162,1,0.125,0.04,0.120316,0,0.541006,0.654347,0,0,0.114425,0.220985
5163,1,0.15,0.2,0.138241,0,0.454102,0.742421,0,0,0.170904,0.194163
5164,0,0.075,0,0.084594,0,0.525528,0.694446,0,0,0.088344,0.188749
5165,0,0.05,0.04,0.072312,0.333333,0.538064,0.714488,0,0,0.059809,0.167083
5166,0,0.05,0.04,0.071845,0.333333,0.551722,0.691813,0,0,0.059809,0.187574
5167,0,0.05,0.04,0.071471,0.333333,0.592254,0.65458,0,0,0.059809,0.211707
5168,0,0.05,0.04,0.067813,0.333333,0.553644,0.701344,0,0,0.059809,0.180339
5170,0,0.15,0.2,0.137669,0,0.484169,0.714121,0,0,0.1594,0.203205
5171,0,0.125,0.08,0.130379,0,0.509357,0.625638,0,0,0.176431,0.253255
5172,0,0.125,0.08,0.114842,0,0.520384,0.676102,0,0,0.164567,0.254496
5174,0,0.075,0,0.064642,0,0.526504,0.796393,0,0,0.055079,0.111572
5175,0,0.025,0,0.357329,0,0.539576,0.655393,0,0,0.021941,0.134745
5177,0,0.05,0.04,0.070467,0,0.508441,0.76527,0,0,0.047945,0.074181
5178,1,0.05,0.08,0.179933,0,0.518574,0.691449,0,0,0.122304,0.151287
5179,0,0.1,0,0.113604,0,0.627627,0.556422,0,0,0.091339,0.257993
5180,0,0.175,0.24,0.163152,0,0.470273,0.710367,0,0,0.181341,0.224923
5181,0,0.025,0,0.036418,0,0.498537,0.761279,0,0,0.021941,0.058523
5183,0,0.05,0.04,0.070017,0,0.543208,0.730698,0,0,0.047945,0.098314
5184,1,0.075,0.04,0.12727,0,0.47867,0.749589,0,0,0.093151,0.136284
5187,0,0.125,0.08,0.127832,0,0.483252,0.740965,0,0,0.128024,0.174863
5188,0,0.125,0.08,0.147499,0,0.482779,0.709995,0,0,0.128024,0.186943
5191,0,0.125,0.08,0.154349,0,0.469357,0.749149,0,0,0.128024,0.178494
5193,0,0.025,0,0.191437,0,0.619357,0.584142,0,0,0.033805,0.227499
5194,0,0.025,0,0.11247,0,0.659446,0.518112,0,0,0.033805,0.229991
5199,0,0.025,0,0.061558,0.333333,0.572713,0.640221,0,0,0.04567,0.197237
5200,0,0.1,0.12,0.143014,0,0.521005,0.674977,0,0,0.140736,0.188995
5201,1,0.9,1,0.16011,0,0.707856,0.341001,0,0,1,1
5202,0,0.1,0.08,0.168524,0,0.55496,0.673111,0,0,0.076596,0.224855
5203,0,0.1,0.08,0.168524,0,0.55496,0.673111,0,0,0.076596,0.224855
5205,1,0.075,0.08,0.078012,0,0.567184,0.599348,0,0,0.099694,0.22131
5208,0,0.175,0.24,0.149768,0,0.503385,0.80149,0,0,0.177961,0.142856
5210,0,0.075,0.12,0.072369,0,0.605026,0.548554,0,0,0.085349,0.186967
5212,0,0.075,0.08,0.075922,0,0.551781,0.691863,0,0,0.069886,0.128441
5213,1,0.1,0.04,0.099849,0,0.560857,0.552881,0,0,0.114746,0.228555
5214,0,0.025,0,0.118184,0,0.591131,0.647399,0,0,0.021941,0.12653
5215,0,0.075,0.04,0.101536,0,0.504715,0.74348,0,0,0.053433,0.1456
5218,0,0.05,0.12,0.17132,0,0.428234,0.78729,0,0,0.126237,0.106067
5219,0,0.025,0.08,0.064704,0,0.537147,0.712145,0,0,0.07085,0.120021
5220,0,0.075,0.16,0.118462,0,0.456112,0.80311,0,0,0.118795,0.092243
5222,0,0.075,0.08,0.087745,0,0.537916,0.740206,0,0,0.073948,0.104308
5224,1,0.175,0.12,0.092094,0,0.586341,0.563952,0,0,0.153076,0.265312
5225,0,0.1,0,0.169942,0,0.527207,0.690156,0,0,0.099283,0.191712
5226,0,0.125,0,0.132746,0,0.535255,0.606986,0,0,0.133435,0.169367
5229,0,0.075,0,0.105776,0,0.50983,0.774535,0,0,0.066017,0.127252
5230,1,0.1,0,0.07329,0,0.544154,0.696185,0,0,0.049834,0.178517
5231,0,0.1,0.04,0.09358,0,0.492387,0.751962,0,0,0.065297,0.148959
5232,0,0.05,0.04,0.077319,0,0.585395,0.643648,0,0,0.059809,0.134462
5235,0,0.05,0.08,0.124185,0,0.612883,0.618421,0,0,0.052868,0.21431
5237,0,0.025,0,0.085039,0,0.573245,0.654702,0,0,0.080838,0.127822
5238,0,0.025,0,0.056606,0,0.530436,0.749515,0,0,0.021941,0.071778
5241,0,0.05,0,0.070467,0,0.496438,0.775058,0,0,0.043883,0.072966
5242,0,0.05,0,0.154456,0,0.515263,0.729528,0,0,0.043883,0.105475
5244,0,0.025,0,0.049137,0,0.558729,0.706961,0,0,0.021941,0.093483
5245,0,0.1,0.16,0.104437,0,0.521892,0.730532,0,0,0.111352,0.130224
5246,1,0.3,0.32,0.133006,0,0.621936,0.485265,0,0,0.266729,0.355746
5248,0,0.05,0.08,0.064502,0,0.567687,0.682351,0,0,0.061865,0.184567
5249,0,0.075,0.12,0.107062,0,0.475979,0.791295,0,0,0.085349,0.083198
5250,0,0.075,0.12,0.099853,0,0.478581,0.796293,0,0,0.085349,0.091648
5251,0,0.05,0,0.078903,0,0.558049,0.693791,0,0,0.055747,0.111543
5252,0,0.075,0.08,0.069431,0,0.591241,0.645836,0,0,0.081429,0.20446
5253,1,0.05,0,0.072235,0,0.564405,0.682904,0,0,0.050374,0.12542
5254,0,0.025,0,0.065395,0,0.558492,0.707817,0,0,0.033805,0.094671
5255,0,0.05,0,0.066949,0,0.633466,0.632479,0,0,0.067611,0.188774
5256,0,0.05,0,0.07355,0,0.591072,0.663411,0,0,0.067611,0.163426
5257,0,0.1,0,0.084792,0,0.652801,0.506888,0,0,0.135222,0.30812
5258,0,0.025,0,0.058135,0,0.533659,0.732169,0,0,0.033805,0.089865
5259,0,0.025,0,0.062399,0,0.562454,0.706311,0,0,0.033805,0.10312
5260,0,0.025,0,0.059788,0,0.565055,0.703709,0,0,0.033805,0.111569
5261,0,0.05,0,0.071145,0,0.607894,0.65487,0,0,0.067611,0.171875
5262,0,0.05,0,0.07355,0,0.594826,0.663411,0,0,0.067611,0.163426
5263,0,0.075,0,0.085029,0,0.538521,0.682996,0,0,0.079475,0.164614
5264,0,0.1,0,0.087047,0,0.528757,0.676958,0,0,0.091339,0.191149
5265,0,0.05,0,0.092132,0,0.557103,0.684296,0,0,0.067611,0.12118
5266,0,0.05,0,0.078232,0,0.54442,0.728818,0,0,0.04567,0.092267
5267,0,0.15,0.16,0.14271,0,0.521922,0.667242,0,0,0.161264,0.218285
5268,0,0.075,0.08,0.094235,0,0.535758,0.740889,0,0,0.08175,0.109139
5269,0,0.075,0.08,0.090119,0,0.552846,0.707607,0,0,0.08175,0.129629
5272,1,0.1,0,0.120249,0,0.470007,0.767642,0,0,0.099823,0.146526
5279,0,0.05,0.04,0.069349,0,0.593644,0.63765,0,0,0.059809,0.138105
5280,0,0.05,0.04,0.083003,0,0.549327,0.723138,0,0,0.059809,0.104308
5281,0,0.05,0.04,0.078903,0,0.553289,0.721633,0,0,0.059809,0.112757
5282,0,0.075,0.04,0.084674,0,0.488987,0.740396,0,0,0.084244,0.161002
5283,0,0.2,0,0.103215,0,0.506992,0.719914,0,0,0.201496,0.3105
